INTERGROUP,Anomes,Modal,Empresa,TotVlrFreBru,NFserv.Valor,Servicos.Valor,Armazenagem.Valor,ND.Frete_Bruto,NDC.Valor,ValorFinanceiro
N,2025-mai,RODOVIARIO,INTEC,"393606,61",0,0,0,0,0,"393606,61"
N,2025-mai,RODOVIARIO,FARMA,"335931,29",0,0,0,0,0,"335931,29"
N,2025-mai,RODOVIARIO,FARMA,"30287,21",0,0,0,0,0,"30287,21"
N,2025-mai,RODOVIARIO,INTEC,"155379,09",0,0,0,0,0,"155379,09"
N,2025-mai,RODOVIARIO,INTEC,"5793,91",0,0,0,0,0,"5793,91"
N,2025-mai,RODOVIARIO,INTEC,0,"R$ 6.604,73",0,0,0,0,"6604,73"
N,2025-mai,RODOVIARIO,INTEC,"52386,99",0,0,0,0,0,"52386,99"
N,2025-mai,RODOVIARIO,INTEC,"91,66",0,0,0,0,0,"91,66"
N,2025-mai,RODOVIARIO,INTEC,"52,83",0,0,0,0,0,"52,83"
N,2025-mai,RODOVIARIO,INTEC,"9280,26",0,0,0,0,0,"9280,26"
N,2025-mai,RODOVIARIO,INTEC,"3543,32",0,0,0,0,0,"3543,32"
N,2025-mai,RODOVIARIO,INTEC,0,"R$ 2.776,48",0,0,0,0,"2776,48"
N,2025-mai,RODOVIARIO,INTEC,"64747,92",0,0,0,0,0,"64747,92"
N,2025-mai,RODOVIARIO,INTEC,"20975,9",0,0,0,0,0,"20975,9"
N,2025-mai,RODOVIARIO,INTEC,"15029,1",0,0,0,0,0,"15029,1"
N,2025-mai,RODOVIARIO,FARMA,"5936,26",0,0,0,0,0,"5936,26"
N,2025-mai,RODOVIARIO,INTEC,"85475,77",0,0,0,0,0,"85475,77"
S,2025-mai,RODOVIARIO,INTEC,"1406281,2",0,0,0,0,0,"1406281,24"
S,2025-mai,RODOVIARIO,INTEC,"4054,61",0,0,0,0,0,"4054,61"
S,2025-mai,RODOVIARIO,INTEC,0,0,0,0,"397649,54",0,"397649,54"
S,2025-mai,RODOVIARIO,INTEC,"2696181,5",0,0,0,0,0,"2696181,46"
S,2025-mai,RODOVIARIO,INTEC,"1913711,3",0,0,0,0,0,"1913711,27"
N,2025-mai,RODOVIARIO,INTEC,"37711,99",0,0,0,0,0,"37711,99"
N,2025-mai,RODOVIARIO,FARMA,"88834,99",0,0,0,0,0,"88834,99"
N,2025-mai,RODOVIARIO,INTEC,"300960,36",0,0,0,0,0,"300960,36"
N,2025-mai,RODOVIARIO,INTEC,"145180,57",0,0,0,0,0,"145180,57"
N,2025-mai,RODOVIARIO,FARMA,"31675,02",0,0,0,0,0,"31675,02"
N,2025-mai,RODOVIARIO,INTEC,"169013,44",0,0,0,0,0,"169013,44"
N,2025-mai,RODOVIARIO,INTEC,"193853,68",0,0,0,0,0,"193853,68"
N,2025-mai,RODOVIARIO,FARMA,"274012,2",0,0,0,0,0,"274012,2"
N,2025-mai,RODOVIARIO,FARMA,"203565,19",0,0,0,0,0,"203565,19"
N,2025-mai,RODOVIARIO,FARMA,"5105,51",0,0,0,0,0,"5105,51"
N,2025-mai,RODOVIARIO,INTEC,0,"R$ 3.626,19",0,0,0,0,"3626,19"
N,2025-mai,RODOVIARIO,INTEC,"455061,08",0,0,0,0,0,"455061,08"
N,2025-jan,RODOVIARIO,FARMA,"63859,69",0,0,0,0,0,"63859,69"
N,2025-mai,RODOVIARIO,FARMA,"144605,93",0,0,0,0,0,"144605,93"
N,2025-mai,RODOVIARIO,INTEC,"105408,03",0,0,0,0,0,"105408,03"
N,2025-mai,RODOVIARIO,INTEC,"110844,32",0,0,0,0,0,"110844,32"
N,2025-mai,RODOVIARIO,FARMA,"11973,75",0,0,0,0,0,"11973,75"
N,2025-mai,RODOVIARIO,INTEC,"121785,89",0,0,0,0,0,"121785,89"
N,2025-mai,RODOVIARIO,FARMA,"619615,22",0,0,0,0,0,"619615,22"
N,2025-mai,RODOVIARIO,INTEC,0,"R$2.305,37",0,0,0,0,"2305,37"
N,2025-mai,RODOVIARIO,FARMA,"1111,37",0,0,0,0,0,"1111,37"
N,2025-mai,RODOVIARIO,FARMA,"201907,05",0,0,0,0,0,"201907,05"
N,2025-mai,RODOVIARIO,FARMA,339183,0,0,0,0,0,339183
N,2025-mai,RODOVIARIO,FARMA,"97544,17",0,0,0,0,0,"97544,17"
N,2025-mai,RODOVIARIO,FARMA,"189542,69",0,0,0,0,0,"189542,69"
N,2025-jan,RODOVIARIO,FARMA,"73486,09",0,0,0,0,0,"73486,09"
N,2025-mai,RODOVIARIO,FARMA,"540000,86",0,0,0,0,0,"540000,86"
N,2025-mai,RODOVIARIO,FARMA,0,"R$ 23.512,12",0,0,0,0,"23512,12"
N,2025-mai,RODOVIARIO,INTEC,"90948,7",0,0,0,0,0,"90948,7"
N,2025-mai,RODOVIARIO,INTEC,"195349,72",0,0,0,0,0,"195349,72"
N,2025-mai,RODOVIARIO,INTEC,0,"R$ 1.604,78",0,0,0,0,"1604,78"
N,2025-mai,RODOVIARIO,INTEC,"925522,35",0,0,0,0,0,"925522,34999999"
N,2025-mai,RODOVIARIO,FARMA,"46908,1",0,0,0,0,0,"46908,1"
N,2025-mai,RODOVIARIO,INTEC,"266,43",0,0,0,0,0,"266,43"
N,2025-mai,RODOVIARIO,INTEC,"1208,74",0,0,0,0,0,"1208,74"
N,2025-mai,RODOVIARIO,FARMA,"608467,81",0,0,0,0,0,"608467,81"
N,2025-jan,RODOVIARIO,INTEC,"182973,52",0,0,0,0,0,"182973,52"
N,2025-mai,RODOVIARIO,FARMA,"24992,28",0,0,0,0,0,"24992,28"
N,2025-jan,RODOVIARIO,INTEC,0,"R$ 1.754,21",0,0,0,0,"1754,21"
N,2025-mai,RODOVIARIO,FARMA,"193658,13",0,0,0,0,0,"193658,13"
N,2025-mai,RODOVIARIO,FARMA,"181337,94",0,0,0,0,0,"181337,94"
N,2025-mai,RODOVIARIO,FARMA,"148268,95",0,0,0,0,0,"148268,95"
N,2025-mai,RODOVIARIO,FARMA,0,"R$ 2.210,08",0,0,0,0,"2210,08"
N,2025-mai,RODOVIARIO,INTEC,"174,74",0,0,0,0,0,"174,74"
N,2025-mai,RODOVIARIO,FARMA,"480820,4",0,0,0,0,0,"480820,4"
N,2025-mai,RODOVIARIO,INTEC,"435763,76",0,0,0,0,0,"435763,76"
N,2025-mai,RODOVIARIO,INTEC,"123042,14",0,0,0,0,0,"123042,14"
N,2025-mai,RODOVIARIO,INTEC,"80153,26",0,0,0,0,0,"80153,26"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$19.697,34",0,0,0,"19697,34"
N,2025-mai,RODOVIARIO,INTEC,"104901,1",0,0,0,0,0,"104901,1"
N,2025-mai,RODOVIARIO,FARMA,0,"R$ 5.257,76",0,0,0,0,"5257,76"
N,2025-mai,RODOVIARIO,INTEC,"405651,6",0,0,0,0,0,"405651,6"
N,2025-mai,RODOVIARIO,INTEC,0,"R$128,38",0,0,0,0,"128,38"
N,2025-mai,RODOVIARIO,INTEC,"1785,09",0,0,0,0,0,"1785,09"
N,2025-mai,RODOVIARIO,FARMA,0,"R$ 434,82",0,0,0,0,"434,82"
N,2025-mai,RODOVIARIO,FARMA,376244,0,0,0,0,0,376244
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$358.398,40",0,0,0,"358398,4"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$110.987,00",0,0,0,110987
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 988.113,56",0,0,0,"988113,56"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 681.898,60",0,0,0,"681898,6"
S,2025-fev,RODOVIARIO,INTEC,0,0,0,0,"562420,09",0,"562420,09"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$393.078,80",0,0,0,"393078,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$438.884,10",0,0,0,"438884,1"
N,2025-fev,RODOVIARIO,INTEC,"7596,46",0,0,0,0,0,"7596,46"
S,2025-jan,RODOVIARIO,INTEC,"1208526,7",0,0,0,0,0,"1208526,66"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$123.610,80",0,0,0,"123610,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$79.133,77",0,0,0,"79133,77"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$42.878,03",0,0,0,"42878,03"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$474.127,90",0,0,0,"474127,9"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$54.452,88",0,0,0,"54452,88"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$311.700,80",0,0,0,"311700,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$445.800,80",0,0,0,"445800,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$23.601,90",0,0,0,"23601,9"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$1.782,50",0,0,0,"1782,5"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$113.632,20",0,0,0,"113632,2"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$1.094.654,00",0,0,0,1094654
S,2025-jan,AEREO,INTEC,"640006,71",0,0,0,0,0,"640006,71"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$83.707,79",0,0,0,"83707,79"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$5.839,40",0,0,0,"5839,4"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$6.436,26",0,0,0,"6436,26"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$90.675,25",0,0,0,"90675,25"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$180.122,80",0,0,0,"180122,8"
N,2025-abr,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 3.378,60",0,0,"3378,6"
N,2025-abr,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$11.190,00",0,0,11190
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$67.012,14",0,0,0,"67012,14"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$184.959,20",0,0,0,"184959,2"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$229.266,70",0,0,0,"229266,7"
N,2025-fev,RODOVIARIO,INTEC,"132499,38",0,0,0,0,0,"132499,38"
N,2025-fev,RODOVIARIO,INTEC,0,"R$ 5.414,79",0,0,0,0,"5414,79"
N,2025-abr,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$ 15.332,00",0,0,15332
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$797.422,30",0,0,0,"797422,3"
N,2025-fev,RODOVIARIO,INTEC,"478597,2",0,0,0,0,0,"478597,2"
N,2025-fev,RODOVIARIO,INTEC,"1278,67",0,0,0,0,0,"1278,67"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$26.092,97",0,0,0,"26092,97"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 228.523,67",0,0,0,"228523,67"
N,2025-fev,RODOVIARIO,INTEC,0,"R$48.386,97",0,0,0,0,"48386,97"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 5.932,36",0,0,0,"5932,36"
N,2025-jan,AEREO,FARMA,"30501,49",0,0,0,0,0,"30501,49"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$1.870,90",0,0,0,"1870,9"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$478,28",0,0,0,"478,28"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 53.133,65",0,0,0,"53133,65"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 49.807,60",0,0,0,"49807,6"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$34.245,24",0,0,0,"34245,24"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$293.202,80",0,0,0,"293202,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$193.778,40",0,0,0,"193778,4"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$56.614,98",0,0,0,"56614,98"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 511.715,17",0,0,0,"511715,17"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$112.559,60",0,0,0,"112559,6"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-jan,AEREO,FARMA,"24970,86",0,0,0,0,0,"24970,86"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$340.197,40",0,0,0,"340197,4"
N,2025-abr,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$222.908,80",0,0,"222908,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$563.461,80",0,0,0,"563461,8"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$22.819,89",0,0,0,"22819,89"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$203.050,30",0,0,0,"203050,3"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$6.266,23",0,0,0,"6266,23"
N,2025-abr,ARMAZENAGEM,FARMA,0,0,"R$198.435,90",0,0,0,"198435,9"
N,2025-jan,RODOVIARIO,INTEC,"2986,9",0,0,0,0,0,"2986,9"
N,2025-abr,AEREO,FARMA,"607,3",0,0,0,0,0,"607,3"
N,2025-abr,AEREO,FARMA,"71963,63",0,0,0,0,0,"71963,63"
N,2025-jan,RODOVIARIO,INTEC,0,"R$127,80",0,0,0,0,"127,8"
N,2025-abr,AEREO,INTEC,"418,15",0,0,0,0,0,"418,15"
N,2025-abr,AEREO,FARMA,"167436,82",0,0,0,0,0,"167436,82"
N,2025-abr,AEREO,INTEC,"1794,71",0,0,0,0,0,"1794,71"
N,2025-jan,RODOVIARIO,INTEC,"58919,14",0,0,0,0,0,"58919,14"
N,2025-abr,AEREO,FARMA,"5668,56",0,0,0,0,0,"5668,56"
N,2025-abr,AEREO,FARMA,"450273,29",0,0,0,0,0,"450273,29"
N,2025-abr,AEREO,FARMA,"2262,91",0,0,0,0,0,"2262,91"
N,2025-abr,AEREO,INTEC,"28316,11",0,0,0,0,0,"28316,11"
N,2025-abr,AEREO,INTEC,"2223,15",0,0,0,0,0,"2223,15"
N,2025-abr,AEREO,FARMA,"2549,17",0,0,0,0,0,"2549,17"
S,2025-abr,AEREO,INTEC,"137912,38",0,0,0,0,0,"137912,38"
S,2025-abr,AEREO,INTEC,"380,43",0,0,0,0,0,"380,43"
S,2025-abr,AEREO,INTEC,"98189,28",0,0,0,0,0,"98189,28"
S,2025-abr,AEREO,INTEC,"558047,04",0,0,0,0,0,"558047,04"
N,2025-abr,AEREO,FARMA,"9429,48",0,0,0,0,0,"9429,48"
N,2025-abr,AEREO,INTEC,"94643,97",0,0,0,0,0,"94643,97"
N,2025-abr,AEREO,FARMA,"33278,72",0,0,0,0,0,"33278,72"
N,2025-abr,AEREO,INTEC,12,0,0,0,0,0,12
N,2025-abr,AEREO,INTEC,"74792,5",0,0,0,0,0,"74792,5"
N,2025-abr,AEREO,FARMA,"183494,03",0,0,0,0,0,"183494,03"
N,2025-abr,AEREO,FARMA,"33597,45",0,0,0,0,0,"33597,45"
N,2025-jan,RODOVIARIO,INTEC,0,"R$ 5.354,73",0,0,0,0,"5354,73"
N,2025-abr,AEREO,FARMA,"60776,7",0,0,0,0,0,"60776,7"
N,2025-abr,AEREO,INTEC,"13038,27",0,0,0,0,0,"13038,27"
N,2025-abr,AEREO,FARMA,"41190,78",0,0,0,0,0,"41190,78"
N,2025-abr,AEREO,FARMA,"10768,29",0,0,0,0,0,"10768,29"
N,2025-abr,AEREO,INTEC,"11174,26",0,0,0,0,0,"11174,26"
N,2025-abr,AEREO,FARMA,"29604,49",0,0,0,0,0,"29604,49"
N,2025-abr,AEREO,FARMA,"10715,45",0,0,0,0,0,"10715,45"
N,2025-jan,RODOVIARIO,FARMA,"258054,26",0,0,0,0,0,"258054,26"
N,2025-abr,AEREO,INTEC,"246003,85",0,0,0,0,0,"246003,85"
N,2025-abr,AEREO,FARMA,"550,35",0,0,0,0,0,"550,35"
N,2025-abr,AEREO,INTEC,"335,72",0,0,0,0,0,"335,72"
N,2025-abr,RODOVIARIO,INTEC,"808689,91",0,0,0,0,0,"808689,91"
N,2025-abr,RODOVIARIO,FARMA,0,"R$ 5.873,90",0,0,0,0,"5873,9"
N,2025-abr,RODOVIARIO,FARMA,"449478,97",0,0,0,0,0,"449478,97"
N,2025-abr,RODOVIARIO,INTEC,"87653,94",0,0,0,0,0,"87653,94"
N,2025-abr,RODOVIARIO,INTEC,"3929,37",0,0,0,0,0,"3929,37"
N,2025-abr,RODOVIARIO,INTEC,"49566,56",0,0,0,0,0,"49566,56"
N,2025-abr,RODOVIARIO,FARMA,"64,99",0,0,0,0,0,"64,99"
N,2025-abr,RODOVIARIO,FARMA,"244465,05",0,0,0,0,0,"244465,05"
N,2025-abr,RODOVIARIO,INTEC,"852313,59",0,0,0,0,0,"852313,58999999"
N,2025-abr,RODOVIARIO,INTEC,0,"R$ 4.631,30",0,0,0,0,"4631,3"
N,2025-abr,RODOVIARIO,FARMA,"160291,86",0,0,0,0,0,"160291,86"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$465.170,50",0,0,0,"465170,5"
N,2025-abr,RODOVIARIO,FARMA,"143578,27",0,0,0,0,0,"143578,27"
N,2025-abr,RODOVIARIO,FARMA,"1566,72",0,0,0,0,0,"1566,72"
N,2025-abr,RODOVIARIO,INTEC,"1226,1",0,0,0,0,0,"1226,1"
N,2025-fev,AEREO,INTEC,"9903,21",0,0,0,0,0,"9903,21"
N,2025-abr,RODOVIARIO,INTEC,"27119,37",0,0,0,0,0,"27119,37"
N,2025-abr,RODOVIARIO,INTEC,"37583,93",0,0,0,0,0,"37583,93"
N,2025-abr,RODOVIARIO,FARMA,"33391,84",0,0,0,0,0,"33391,84"
N,2025-abr,RODOVIARIO,INTEC,"2338,64",0,0,0,0,0,"2338,64"
N,2025-abr,RODOVIARIO,FARMA,"320318,82",0,0,0,0,0,"320318,82"
N,2025-abr,RODOVIARIO,FARMA,0,"R$ 358,30",0,0,0,0,"358,3"
N,2025-abr,RODOVIARIO,INTEC,"146031,32",0,0,0,0,0,"146031,32"
N,2025-abr,RODOVIARIO,INTEC,"175,05",0,0,0,0,0,"175,05"
N,2025-abr,RODOVIARIO,INTEC,"5479,08",0,0,0,0,0,"5479,08"
N,2025-abr,RODOVIARIO,INTEC,"121,45",0,0,0,0,0,"121,45"
N,2025-abr,RODOVIARIO,INTEC,0,"R$ 4.164,79",0,0,0,0,"4164,79"
N,2025-abr,RODOVIARIO,INTEC,"53967,64",0,0,0,0,0,"53967,64"
N,2025-abr,RODOVIARIO,INTEC,"1515,08",0,0,0,0,0,"1515,08"
N,2025-abr,RODOVIARIO,INTEC,"174,68",0,0,0,0,0,"174,68"
N,2025-abr,RODOVIARIO,FARMA,"250990,12",0,0,0,0,0,"250990,12"
N,2025-abr,RODOVIARIO,INTEC,"79272,48",0,0,0,0,0,"79272,48"
N,2025-abr,RODOVIARIO,INTEC,"20899,86",0,0,0,0,0,"20899,86"
S,2025-abr,RODOVIARIO,INTEC,"1326614,7",0,0,0,0,0,"1326614,74"
S,2025-abr,RODOVIARIO,INTEC,"13688,79",0,0,0,0,0,"13688,79"
S,2025-abr,RODOVIARIO,INTEC,0,0,0,0,"554963,9",0,"554963,9"
S,2025-abr,RODOVIARIO,INTEC,"2582794,7",0,0,0,0,0,"2582794,73"
S,2025-abr,RODOVIARIO,INTEC,"1069618,6",0,0,0,0,0,"1069618,56"
N,2025-abr,RODOVIARIO,INTEC,"26637,61",0,0,0,0,0,"26637,61"
N,2025-abr,RODOVIARIO,FARMA,"68369,24",0,0,0,0,0,"68369,24"
N,2025-abr,RODOVIARIO,INTEC,1002,0,0,0,0,0,1002
N,2025-abr,RODOVIARIO,FARMA,"91,42",0,0,0,0,0,"91,42"
N,2025-abr,RODOVIARIO,FARMA,"25069,46",0,0,0,0,0,"25069,46"
N,2025-abr,RODOVIARIO,INTEC,"190745,62",0,0,0,0,0,"190745,62"
N,2025-abr,RODOVIARIO,INTEC,"115111,27",0,0,0,0,0,"115111,27"
N,2025-abr,RODOVIARIO,INTEC,0,"R$744,68",0,0,0,0,"744,68"
N,2025-abr,RODOVIARIO,FARMA,"6302,51",0,0,0,0,0,"6302,51"
N,2025-abr,RODOVIARIO,FARMA,"564774,06",0,0,0,0,0,"564774,06"
N,2025-abr,RODOVIARIO,FARMA,"171950,78",0,0,0,0,0,"171950,78"
N,2025-abr,RODOVIARIO,FARMA,"116147,32",0,0,0,0,0,"116147,32"
N,2025-abr,RODOVIARIO,FARMA,"2980,72",0,0,0,0,0,"2980,72"
N,2025-abr,RODOVIARIO,INTEC,"299217,37",0,0,0,0,0,"299217,37"
N,2025-abr,RODOVIARIO,INTEC,0,"R$ 3.340,64",0,0,0,0,"3340,64"
N,2025-abr,RODOVIARIO,INTEC,"1145,88",0,0,0,0,0,"1145,88"
N,2025-abr,RODOVIARIO,INTEC,"408674,22",0,0,0,0,0,"408674,22"
N,2025-abr,RODOVIARIO,INTEC,"226029,56",0,0,0,0,0,"226029,56"
N,2025-abr,RODOVIARIO,FARMA,"16421,14",0,0,0,0,0,"16421,14"
N,2025-abr,RODOVIARIO,INTEC,0,"R$ 52.823,58",0,0,0,0,"52823,58"
N,2025-abr,RODOVIARIO,INTEC,"445179,28",0,0,0,0,0,"445179,28"
N,2025-abr,RODOVIARIO,FARMA,"581577,02",0,0,0,0,0,"581577,02"
N,2025-abr,RODOVIARIO,INTEC,"548,2",0,0,0,0,0,"548,2"
N,2025-abr,RODOVIARIO,FARMA,"264589,09",0,0,0,0,0,"264589,09"
N,2025-abr,RODOVIARIO,FARMA,"270868,93",0,0,0,0,0,"270868,93"
N,2025-abr,RODOVIARIO,FARMA,"68128,81",0,0,0,0,0,"68128,81"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$189.304,70",0,0,0,"189304,7"
N,2025-abr,RODOVIARIO,FARMA,"138948,68",0,0,0,0,0,"138948,68"
N,2025-abr,RODOVIARIO,INTEC,"59027,13",0,0,0,0,0,"59027,13"
N,2025-abr,RODOVIARIO,INTEC,"180066,79",0,0,0,0,0,"180066,79"
N,2025-abr,RODOVIARIO,INTEC,"117,57",0,0,0,0,0,"117,57"
N,2025-abr,RODOVIARIO,INTEC,"2361,49",0,0,0,0,0,"2361,49"
N,2025-abr,RODOVIARIO,INTEC,"3786,85",0,0,0,0,0,"3786,85"
N,2025-abr,RODOVIARIO,INTEC,"1033018,3",0,0,0,0,0,"1033018,34"
N,2025-abr,RODOVIARIO,INTEC,0,"R$133,82",0,0,0,0,"133,82"
N,2025-abr,RODOVIARIO,INTEC,"6981,65",0,0,0,0,0,"6981,65"
N,2025-abr,RODOVIARIO,INTEC,"302533,98",0,0,0,0,0,"302533,98"
N,2025-abr,RODOVIARIO,FARMA,"26679,03",0,0,0,0,0,"26679,03"
N,2025-abr,RODOVIARIO,FARMA,"61501,37",0,0,0,0,0,"61501,37"
N,2025-abr,RODOVIARIO,INTEC,"285,54",0,0,0,0,0,"285,54"
N,2025-abr,RODOVIARIO,FARMA,0,"R$ 3.288,06",0,0,0,0,"3288,06"
N,2025-abr,RODOVIARIO,FARMA,"669453,5",0,0,0,0,0,"669453,5"
N,2025-abr,RODOVIARIO,FARMA,"598761,58",0,0,0,0,0,"598761,58"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$53.115,30",0,0,0,"53115,3"
N,2025-abr,RODOVIARIO,FARMA,"47896,87",0,0,0,0,0,"47896,87"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$269.284,70",0,0,0,"269284,7"
N,2025-abr,RODOVIARIO,INTEC,"3689,26",0,0,0,0,0,"3689,26"
N,2025-abr,RODOVIARIO,INTEC,"143835,1",0,0,0,0,0,"143835,1"
N,2025-abr,RODOVIARIO,FARMA,0,"R$ 2.436,83",0,0,0,0,"2436,83"
N,2025-abr,RODOVIARIO,FARMA,"131469,36",0,0,0,0,0,"131469,36"
N,2025-abr,RODOVIARIO,INTEC,"128224,47",0,0,0,0,0,"128224,47"
N,2025-abr,RODOVIARIO,INTEC,"57799,95",0,0,0,0,0,"57799,95"
N,2025-abr,RODOVIARIO,INTEC,0,"R$8.750,00",0,0,0,0,8750
N,2025-abr,RODOVIARIO,FARMA,"14119,9",0,0,0,0,0,"14119,9"
N,2025-abr,RODOVIARIO,FARMA,"26032,1",0,0,0,0,0,"26032,1"
N,2025-abr,RODOVIARIO,FARMA,"165551,81",0,0,0,0,0,"165551,81"
N,2025-jan,ARMAZENAGEM,FARMA,0,0,"R$ 499.844,16",0,0,0,"499844,16"
N,2025-abr,RODOVIARIO,INTEC,"116635,02",0,0,0,0,0,"116635,02"
N,2025-fev,RODOVIARIO,FARMA,"207845,93",0,0,0,0,0,"207845,93"
N,2025-abr,RODOVIARIO,INTEC,"88235,61",0,0,0,0,0,"88235,61"
N,2025-abr,RODOVIARIO,FARMA,"120683,96",0,0,0,0,0,"120683,96"
N,2025-abr,RODOVIARIO,FARMA,"24322,48",0,0,0,0,0,"24322,48"
N,2025-abr,RODOVIARIO,FARMA,0,"R$2.685,99",0,0,0,0,"2685,99"
N,2025-abr,RODOVIARIO,INTEC,0,"R$142,26",0,0,0,0,"142,26"
N,2025-abr,RODOVIARIO,INTEC,"412470,3",0,0,0,0,0,"412470,3"
N,2025-abr,RODOVIARIO,FARMA,"97832,14",0,0,0,0,0,"97832,14"
N,2025-abr,RODOVIARIO,FARMA,"29589,55",0,0,0,0,0,"29589,55"
N,2025-jan,RODOVIARIO,FARMA,"25673,88",0,0,0,0,0,"25673,88"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 8.410,24",0,0,0,"8410,24"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$141.792,30",0,0,0,"141792,3"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 512.389,80",0,0,0,"512389,8"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$401.598,20",0,0,0,"401598,2"
N,2025-jan,RODOVIARIO,FARMA,"12662,43",0,0,0,0,0,"12662,43"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$416.744,00",0,0,0,416744
N,2025-jan,AEREO,FARMA,"3199,57",0,0,0,0,0,"3199,57"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$190.514,30",0,0,0,"190514,3"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 161.060,14",0,0,0,"161060,14"
N,2025-jan,AEREO,FARMA,"89867,99",0,0,0,0,0,"89867,99"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$66.026,52",0,0,0,"66026,52"
N,2025-mar,ARMAZENAGEM,FARMA DISTRIBUIDORA,0,0,0,"R$195,70",0,0,"195,7"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$168.199,60",0,0,0,"168199,6"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 69.077,80",0,0,0,"69077,8"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$330.445,90",0,0,0,"330445,9"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$49.030,55",0,0,0,"49030,55"
N,2025-jan,AEREO,FARMA,"416476,5",0,0,0,0,0,"416476,5"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 100.489,88",0,0,0,"100489,88"
N,2025-mar,ARMAZENAGEM,FARMA,0,0,"R$ 5.932,36",0,0,0,"5932,36"
N,2025-jan,RODOVIARIO,FARMA,"117933,21",0,0,0,0,0,"117933,21"
